Mt,Mh_calc,Stability,S_approx
41.5,209,4,-1
41.5,209.25,4,-1
41.5,209.5,4,-1
41.5,209.75,4,-1
41.5,210,4,-1
41.5,210.25,4,-1
41.5,210.5,4,-1
41.5,210.75,4,-1
41.5,211,4,-1
41.5,211.25,4,-1
41.5,211.5,4,-1
41.5,211.75,4,-1
41.5,212,4,-1
41.5,212.25,4,-1
41.5,212.5,4,-1
41.5,212.75,4,-1
41.5,213,4,-1
41.5,213.25,4,-1
41.5,213.5,4,-1
41.5,213.75,4,-1
41.5,214,4,-1
41.5,214.25,4,-1
41.5,214.5,4,-1
41.5,214.75,4,-1
41.5,215,4,-1
41.5,215.25,4,-1
41.5,215.5,4,-1
41.5,215.75,4,-1
41.5,216,4,-1
41.5,216.25,4,-1
41.5,216.5,4,-1
41.5,216.75,4,-1
41.5,217,4,-1
41.5,217.25,4,-1
41.5,217.5,4,-1
41.5,217.75,4,-1
41.5,218,4,-1
41.5,218.25,4,-1
41.5,218.5,4,-1
41.5,218.75,4,-1
41.5,219,4,-1
41.5,219.25,4,-1
41.5,219.5,4,-1
41.5,219.75,4,-1
41.5,220,4,-1
41.5,220.25,4,-1
41.5,220.5,4,-1
41.5,220.75,4,-1
41.5,221,4,-1
41.5,221.25,4,-1
41.5,221.5,4,-1
41.5,221.75,4,-1
41.5,222,4,-1
41.5,222.25,4,-1
41.5,222.5,4,-1
41.5,222.75,4,-1
41.5,223,4,-1
41.5,223.25,4,-1
41.5,223.5,4,-1
41.5,223.75,4,-1
41.5,224,4,-1
41.5,224.25,4,-1
41.5,224.5,4,-1
41.5,224.75,4,-1
41.5,225,4,-1
41.5,225.25,4,-1
41.5,225.5,4,-1
41.5,225.75,4,-1
41.5,226,4,-1
41.5,226.25,4,-1
41.5,226.5,4,-1
41.5,226.75,4,-1
41.5,227,4,-1
41.5,227.25,4,-1
41.5,227.5,4,-1
41.5,227.75,4,-1
41.5,228,4,-1
41.5,228.25,4,-1
41.5,228.5,4,-1
41.5,228.75,4,-1
41.5,229,4,-1
41.5,229.25,4,-1
41.5,229.5,4,-1
41.5,229.75,4,-1
41.5,230,4,-1
41.5,230.25,4,-1
41.5,230.5,4,-1
41.5,230.75,4,-1
41.5,231,4,-1
41.5,231.25,4,-1
41.5,231.5,4,-1
41.5,231.75,4,-1
41.5,232,4,-1
41.5,232.25,4,-1
41.5,232.5,4,-1
41.5,232.75,4,-1
41.5,233,4,-1
41.5,233.25,4,-1
41.5,233.5,4,-1
41.5,233.75,4,-1
41.5,234,4,-1
41.5,234.25,4,-1
41.5,234.5,4,-1
41.5,234.75,4,-1
41.5,235,4,-1
41.5,235.25,4,-1
41.5,235.5,4,-1
41.5,235.75,4,-1
41.5,236,4,-1
41.5,236.25,4,-1
41.5,236.5,4,-1
41.5,236.75,4,-1
41.5,237,4,-1
41.5,237.25,4,-1
41.5,237.5,4,-1
41.5,237.75,4,-1
41.5,238,4,-1
41.5,238.25,4,-1
41.5,238.5,4,-1
41.5,238.75,4,-1
41.5,239,4,-1
41.5,239.25,4,-1
41.5,239.5,4,-1
41.5,239.75,4,-1
41.5,240,4,-1
41.5,240.25,4,-1
41.5,240.5,4,-1
41.5,240.75,4,-1
41.5,241,4,-1
41.5,241.25,4,-1
41.5,241.5,4,-1
41.5,241.75,4,-1
41.5,242,4,-1
41.5,242.25,4,-1
41.5,242.5,4,-1
41.5,242.75,4,-1
41.5,243,4,-1
41.5,243.25,4,-1
41.5,243.5,4,-1
41.5,243.75,4,-1
41.5,244,4,-1
41.5,244.25,4,-1
41.5,244.5,4,-1
41.5,244.75,4,-1
41.5,245,4,-1
41.5,245.25,4,-1
41.5,245.5,4,-1
41.5,245.75,4,-1
41.5,246,4,-1
41.5,246.25,4,-1
41.5,246.5,4,-1
41.5,246.75,4,-1
41.5,247,4,-1
41.5,247.25,4,-1
41.5,247.5,4,-1
41.5,247.75,4,-1
41.5,248,4,-1
41.5,248.25,4,-1
41.5,248.5,4,-1
41.5,248.75,4,-1
41.5,249,4,-1
41.5,249.25,4,-1
41.5,249.5,4,-1
41.5,249.75,4,-1
41.5,250,4,-1
41.75,0,1,-1
41.75,0.25,1,-1
41.75,0.5,1,-1
41.75,0.75,1,-1
41.75,1,1,-1
41.75,1.25,1,-1
41.75,1.5,1,-1
41.75,1.75,1,-1
41.75,2,1,-1
41.75,2.25,1,-1
41.75,2.5,1,-1
41.75,2.75,1,-1
41.75,3,1,-1
41.75,3.25,1,-1
41.75,3.5,1,-1
41.75,3.75,1,-1
41.75,4,1,-1
41.75,4.25,1,-1
41.75,4.5,1,-1
41.75,4.75,1,-1
41.75,5,1,-1
41.75,5.25,1,-1
41.75,5.5,1,-1
41.75,5.75,1,-1
41.75,6,1,-1
41.75,6.25,1,-1
41.75,6.5,1,-1
41.75,6.75,1,-1
41.75,7,1,-1
41.75,7.25,1,-1
41.75,7.5,1,-1
41.75,7.75,1,-1
41.75,8,1,-1
41.75,8.25,1,-1
41.75,8.5,1,-1
41.75,8.75,1,-1
41.75,9,1,-1
41.75,9.25,1,-1
41.75,9.5,1,-1
41.75,9.75,1,-1
41.75,10,1,-1
41.75,10.25,1,-1
41.75,10.5,1,-1
41.75,10.75,1,-1
41.75,11,1,-1
41.75,11.25,1,-1
41.75,11.5,1,-1
41.75,11.75,1,-1
41.75,12,1,-1
41.75,12.25,1,-1
41.75,12.5,1,-1
41.75,12.75,1,-1
41.75,13,1,-1
41.75,13.25,1,-1
41.75,13.5,1,-1
41.75,13.75,1,-1
41.75,14,1,-1
41.75,14.25,1,-1
41.75,14.5,1,-1
41.75,14.75,1,-1
41.75,15,1,-1
41.75,15.25,1,-1
41.75,15.5,1,-1
41.75,15.75,1,-1
41.75,16,1,-1
41.75,16.25,1,-1
41.75,16.5,1,-1
41.75,16.75,1,-1
41.75,17,1,-1
41.75,17.25,1,-1
41.75,17.5,1,-1
41.75,17.75,1,-1
41.75,18,1,-1
41.75,18.25,1,-1
41.75,18.5,1,-1
41.75,18.75,1,-1
41.75,19,1,-1
41.75,19.25,1,-1
41.75,19.5,1,-1
41.75,19.75,1,-1
41.75,20,1,-1
41.75,20.25,1,-1
41.75,20.5,1,-1
41.75,20.75,1,-1
41.75,21,1,-1
41.75,21.25,1,-1
41.75,21.5,1,-1
41.75,21.75,1,-1
41.75,22,1,-1
41.75,22.25,1,-1
41.75,22.5,1,-1
41.75,22.75,1,-1
41.75,23,1,-1
41.75,23.25,1,-1
41.75,23.5,1,-1
41.75,23.75,1,-1
41.75,24,1,-1
41.75,24.25,1,-1
41.75,24.5,1,-1
41.75,24.75,1,-1
41.75,25,1,-1
41.75,25.25,1,-1
41.75,25.5,1,-1
41.75,25.75,1,-1
41.75,26,1,-1
41.75,26.25,1,-1
41.75,26.5,1,-1
41.75,26.75,1,-1
41.75,27,1,-1
41.75,27.25,1,-1
41.75,27.5,1,-1
41.75,27.75,1,-1
41.75,28,1,-1
41.75,28.25,1,-1
41.75,28.5,1,-1
41.75,28.75,1,-1
41.75,29,1,-1
41.75,29.25,1,-1
41.75,29.5,1,-1
41.75,29.75,1,-1
41.75,30,1,-1
41.75,30.25,1,-1
41.75,30.5,1,-1
41.75,30.75,1,-1
41.75,31,1,-1
41.75,31.25,1,-1
41.75,31.5,1,-1
41.75,31.75,1,-1
41.75,32,1,-1
41.75,32.25,1,-1
41.75,32.5,1,-1
41.75,32.75,1,-1
41.75,33,1,-1
41.75,33.25,1,-1
41.75,33.5,1,-1
41.75,33.75,1,-1
41.75,34,1,-1
41.75,34.25,1,-1
41.75,34.5,1,-1
41.75,34.75,1,-1
41.75,35,1,-1
41.75,35.25,1,-1
41.75,35.5,1,-1
41.75,35.75,1,-1
41.75,36,1,-1
41.75,36.25,1,-1
41.75,36.5,1,-1
41.75,36.75,1,-1
41.75,37,1,-1
41.75,37.25,1,-1
41.75,37.5,1,-1
41.75,37.75,1,-1
41.75,38,1,-1
41.75,38.25,1,-1
41.75,38.5,1,-1
41.75,38.75,1,-1
41.75,39,1,-1
41.75,39.25,1,-1
41.75,39.5,1,-1
41.75,39.75,1,-1
41.75,40,1,-1
41.75,40.25,1,-1
41.75,40.5,1,-1
41.75,40.75,1,-1
41.75,41,1,-1
41.75,41.25,1,-1
41.75,41.5,1,-1
41.75,41.75,1,-1
41.75,42,1,-1
41.75,42.25,1,-1
41.75,42.5,1,-1
41.75,42.75,1,-1
41.75,43,1,-1
41.75,43.25,1,-1
41.75,43.5,1,-1
41.75,43.75,1,-1
41.75,44,1,-1
41.75,44.25,1,-1
41.75,44.5,1,-1
41.75,44.75,1,-1
41.75,45,1,-1
41.75,45.25,1,-1
41.75,45.5,1,-1
41.75,45.75,1,-1
41.75,46,1,-1
41.75,46.25,1,-1
41.75,46.5,1,-1
41.75,46.75,1,-1
41.75,47,1,-1
41.75,47.25,1,-1
41.75,47.5,1,-1
41.75,47.75,1,-1
41.75,48,1,-1
41.75,48.25,1,-1
41.75,48.5,1,-1
41.75,48.75,1,-1
41.75,49,1,-1
41.75,49.25,1,-1
41.75,49.5,1,-1
41.75,49.75,1,-1
41.75,50,1,-1
41.75,50.25,1,-1
41.75,50.5,1,-1
41.75,50.75,1,-1
41.75,51,1,-1
41.75,51.25,1,-1
41.75,51.5,1,-1
41.75,51.75,1,-1
41.75,52,1,-1
41.75,52.25,1,-1
41.75,52.5,1,-1
41.75,52.75,1,-1
41.75,53,1,-1
41.75,53.25,1,-1
41.75,53.5,1,-1
41.75,53.75,1,-1
41.75,54,1,-1
41.75,54.25,1,-1
41.75,54.5,1,-1
41.75,54.75,1,-1
41.75,55,1,-1
41.75,55.25,1,-1
41.75,55.5,1,-1
41.75,55.75,1,-1
41.75,56,1,-1
41.75,56.25,1,-1
41.75,56.5,1,-1
41.75,56.75,1,-1
41.75,57,1,-1
41.75,57.25,1,-1
41.75,57.5,1,-1
41.75,57.75,1,-1
41.75,58,1,-1
41.75,58.25,1,-1
41.75,58.5,1,-1
41.75,58.75,1,-1
41.75,59,1,-1
41.75,59.25,1,-1
41.75,59.5,1,-1
41.75,59.75,1,-1
41.75,60,1,-1
41.75,60.25,1,-1
41.75,60.5,1,-1
41.75,60.75,1,-1
41.75,61,1,-1
41.75,61.25,1,-1
41.75,61.5,1,-1
41.75,61.75,1,-1
41.75,62,1,-1
41.75,62.25,1,-1
41.75,62.5,1,-1
41.75,62.75,1,-1
41.75,63,1,-1
41.75,63.25,1,-1
41.75,63.5,1,-1
41.75,63.75,1,-1
41.75,64,1,-1
41.75,64.25,1,-1
41.75,64.5,1,-1
41.75,64.75,1,-1
41.75,65,1,-1
41.75,65.25,1,-1
41.75,65.5,1,-1
41.75,65.75,1,-1
41.75,66,1,-1
41.75,66.25,1,-1
41.75,66.5,1,-1
41.75,66.75,1,-1
41.75,67,1,-1
41.75,67.25,1,-1
41.75,67.5,1,-1
41.75,67.75,1,-1
41.75,68,1,-1
41.75,68.25,1,-1
41.75,68.5,1,-1
41.75,68.75,1,-1
41.75,69,1,-1
41.75,69.25,1,-1
41.75,69.5,1,-1
41.75,69.75,1,-1
41.75,70,1,-1
41.75,70.25,1,-1
41.75,70.5,1,-1
41.75,70.75,1,-1
41.75,71,1,-1
41.75,71.25,1,-1
41.75,71.5,1,-1
41.75,71.75,1,-1
41.75,72,1,-1
41.75,72.25,1,-1
41.75,72.5,1,-1
41.75,72.75,1,-1
41.75,73,1,-1
41.75,73.25,1,-1
41.75,73.5,1,-1
41.75,73.75,1,-1
41.75,74,1,-1
41.75,74.25,1,-1
41.75,74.5,1,-1
41.75,74.75,1,-1
41.75,75,1,-1
41.75,75.25,1,-1
41.75,75.5,1,-1
41.75,75.75,1,-1
41.75,76,1,-1
41.75,76.25,1,-1
41.75,76.5,1,-1
41.75,76.75,1,-1
41.75,77,1,-1
41.75,77.25,1,-1
41.75,77.5,1,-1
41.75,77.75,1,-1
41.75,78,1,-1
41.75,78.25,1,-1
41.75,78.5,1,-1
41.75,78.75,1,-1
41.75,79,1,-1
41.75,79.25,1,-1
41.75,79.5,1,-1
41.75,79.75,1,-1
41.75,80,1,-1
41.75,80.25,1,-1
41.75,80.5,1,-1
41.75,80.75,1,-1
41.75,81,1,-1
41.75,81.25,1,-1
41.75,81.5,1,-1
41.75,81.75,1,-1
41.75,82,1,-1
41.75,82.25,1,-1
41.75,82.5,1,-1
41.75,82.75,1,-1
41.75,83,1,-1
41.75,83.25,1,-1
41.75,83.5,1,-1
41.75,83.75,1,-1
41.75,84,1,-1
41.75,84.25,1,-1
41.75,84.5,1,-1
41.75,84.75,1,-1
41.75,85,1,-1
41.75,85.25,1,-1
41.75,85.5,1,-1
41.75,85.75,1,-1
41.75,86,1,-1
41.75,86.25,1,-1
41.75,86.5,1,-1
41.75,86.75,1,-1
41.75,87,1,-1
41.75,87.25,1,-1
41.75,87.5,1,-1
41.75,87.75,1,-1
41.75,88,1,-1
41.75,88.25,1,-1
41.75,88.5,1,-1
41.75,88.75,1,-1
41.75,89,1,-1
41.75,89.25,1,-1
41.75,89.5,1,-1
41.75,89.75,1,-1
41.75,90,1,-1
41.75,90.25,1,-1
41.75,90.5,1,-1
41.75,90.75,1,-1
41.75,91,1,-1
41.75,91.25,1,-1
41.75,91.5,1,-1
41.75,91.75,1,-1
41.75,92,1,-1
41.75,92.25,1,-1
41.75,92.5,1,-1
41.75,92.75,1,-1
41.75,93,1,-1
41.75,93.25,1,-1
41.75,93.5,1,-1
41.75,93.75,1,-1
41.75,94,1,-1
41.75,94.25,1,-1
41.75,94.5,1,-1
41.75,94.75,1,-1
41.75,95,1,-1
41.75,95.25,1,-1
41.75,95.5,1,-1
41.75,95.75,1,-1
41.75,96,1,-1
41.75,96.25,1,-1
41.75,96.5,1,-1
41.75,96.75,1,-1
41.75,97,1,-1
41.75,97.25,1,-1
41.75,97.5,1,-1
41.75,97.75,1,-1
41.75,98,1,-1
41.75,98.25,1,-1
41.75,98.5,1,-1
41.75,98.75,1,-1
41.75,99,1,-1
41.75,99.25,1,-1
41.75,99.5,1,-1
41.75,99.75,1,-1
41.75,100,1,-1
41.75,100.25,1,-1
41.75,100.5,1,-1
41.75,100.75,1,-1
41.75,101,1,-1
41.75,101.25,1,-1
41.75,101.5,1,-1
41.75,101.75,1,-1
41.75,102,1,-1
41.75,102.25,1,-1
41.75,102.5,1,-1
41.75,102.75,1,-1
41.75,103,1,-1
41.75,103.25,1,-1
41.75,103.5,1,-1
41.75,103.75,1,-1
41.75,104,1,-1
41.75,104.25,1,-1
41.75,104.5,1,-1
41.75,104.75,1,-1
41.75,105,1,-1
41.75,105.25,1,-1
41.75,105.5,1,-1
41.75,105.75,1,-1
41.75,106,1,-1
41.75,106.25,1,-1
41.75,106.5,1,-1
41.75,106.75,1,-1
41.75,107,1,-1
41.75,107.25,1,-1
41.75,107.5,1,-1
41.75,107.75,1,-1
41.75,108,1,-1
41.75,108.25,1,-1
41.75,108.5,1,-1
41.75,108.75,1,-1
41.75,109,1,-1
41.75,109.25,1,-1
41.75,109.5,1,-1
41.75,109.75,1,-1
41.75,110,1,-1
41.75,110.25,1,-1
41.75,110.5,1,-1
41.75,110.75,1,-1
41.75,111,1,-1
41.75,111.25,1,-1
41.75,111.5,1,-1
41.75,111.75,1,-1
41.75,112,1,-1
41.75,112.25,1,-1
41.75,112.5,1,-1
41.75,112.75,1,-1
41.75,113,1,-1
41.75,113.25,1,-1
41.75,113.5,1,-1
41.75,113.75,1,-1
41.75,114,1,-1
41.75,114.25,1,-1
41.75,114.5,1,-1
41.75,114.75,1,-1
41.75,115,1,-1
41.75,115.25,1,-1
41.75,115.5,1,-1
41.75,115.75,1,-1
41.75,116,1,-1
41.75,116.25,1,-1
41.75,116.5,1,-1
41.75,116.75,1,-1
41.75,117,1,-1
41.75,117.25,1,-1
41.75,117.5,1,-1
41.75,117.75,1,-1
41.75,118,1,-1
41.75,118.25,1,-1
41.75,118.5,1,-1
41.75,118.75,1,-1
41.75,119,1,-1
41.75,119.25,1,-1
41.75,119.5,1,-1
41.75,119.75,1,-1
41.75,120,1,-1
41.75,120.25,1,-1
41.75,120.5,1,-1
41.75,120.75,1,-1
41.75,121,1,-1
41.75,121.25,1,-1
41.75,121.5,1,-1
41.75,121.75,1,-1
41.75,122,1,-1
41.75,122.25,1,-1
41.75,122.5,1,-1
41.75,122.75,1,-1
41.75,123,1,-1
41.75,123.25,1,-1
41.75,123.5,1,-1
41.75,123.75,1,-1
41.75,124,1,-1
41.75,124.25,1,-1
41.75,124.5,1,-1
41.75,124.75,1,-1
41.75,125,1,-1
41.75,125.25,1,-1
41.75,125.5,1,-1
41.75,125.75,1,-1
41.75,126,1,-1
41.75,126.25,1,-1
41.75,126.5,1,-1
41.75,126.75,1,-1
41.75,127,1,-1
41.75,127.25,1,-1
41.75,127.5,1,-1
41.75,127.75,1,-1
41.75,128,1,-1
41.75,128.25,1,-1
41.75,128.5,1,-1
41.75,128.75,1,-1
41.75,129,1,-1
41.75,129.25,1,-1
41.75,129.5,1,-1
41.75,129.75,1,-1
41.75,130,1,-1
41.75,130.25,1,-1
41.75,130.5,1,-1
41.75,130.75,1,-1
41.75,131,1,-1
41.75,131.25,1,-1
41.75,131.5,1,-1
41.75,131.75,1,-1
41.75,132,1,-1
41.75,132.25,1,-1
41.75,132.5,1,-1
41.75,132.75,1,-1
41.75,133,1,-1
41.75,133.25,1,-1
41.75,133.5,1,-1
41.75,133.75,1,-1
41.75,134,1,-1
41.75,134.25,1,-1
41.75,134.5,1,-1
41.75,134.75,1,-1
41.75,135,1,-1
41.75,135.25,1,-1
41.75,135.5,1,-1
41.75,135.75,1,-1
41.75,136,1,-1
41.75,136.25,1,-1
41.75,136.5,1,-1
41.75,136.75,1,-1
41.75,137,1,-1
41.75,137.25,1,-1
41.75,137.5,1,-1
41.75,137.75,1,-1
41.75,138,1,-1
41.75,138.25,1,-1
41.75,138.5,1,-1
41.75,138.75,1,-1
41.75,139,1,-1
41.75,139.25,1,-1
41.75,139.5,1,-1
41.75,139.75,1,-1
41.75,140,1,-1
41.75,140.25,1,-1
41.75,140.5,1,-1
41.75,140.75,1,-1
41.75,141,1,-1
41.75,141.25,1,-1
41.75,141.5,1,-1
41.75,141.75,1,-1
41.75,142,1,-1
41.75,142.25,1,-1
41.75,142.5,1,-1
41.75,142.75,1,-1
41.75,143,1,-1
41.75,143.25,1,-1
41.75,143.5,1,-1
41.75,143.75,1,-1
41.75,144,1,-1
41.75,144.25,1,-1
41.75,144.5,1,-1
41.75,144.75,1,-1
41.75,145,1,-1
41.75,145.25,1,-1
41.75,145.5,1,-1
41.75,145.75,1,-1
41.75,146,1,-1
41.75,146.25,1,-1
41.75,146.5,1,-1
41.75,146.75,1,-1
41.75,147,1,-1
41.75,147.25,1,-1
41.75,147.5,1,-1
41.75,147.75,1,-1
41.75,148,1,-1
41.75,148.25,1,-1
41.75,148.5,1,-1
41.75,148.75,1,-1
41.75,149,1,-1
41.75,149.25,1,-1
41.75,149.5,1,-1
41.75,149.75,1,-1
41.75,150,1,-1
41.75,150.25,1,-1
41.75,150.5,1,-1
41.75,150.75,1,-1
41.75,151,1,-1
41.75,151.25,1,-1
41.75,151.5,1,-1
41.75,151.75,1,-1
41.75,152,1,-1
41.75,152.25,1,-1
41.75,152.5,1,-1
41.75,152.75,1,-1
41.75,153,1,-1
41.75,153.25,1,-1
41.75,153.5,1,-1
41.75,153.75,1,-1
41.75,154,1,-1
41.75,154.25,1,-1
41.75,154.5,1,-1
41.75,154.75,1,-1
41.75,155,1,-1
41.75,155.25,1,-1
41.75,155.5,1,-1
41.75,155.75,1,-1
41.75,156,1,-1
41.75,156.25,1,-1
41.75,156.5,1,-1
41.75,156.75,1,-1
41.75,157,1,-1
41.75,157.25,1,-1
41.75,157.5,1,-1
41.75,157.75,1,-1
41.75,158,1,-1
41.75,158.25,1,-1
41.75,158.5,1,-1
41.75,158.75,1,-1
41.75,159,1,-1
41.75,159.25,1,-1
41.75,159.5,1,-1
41.75,159.75,1,-1
41.75,160,1,-1
41.75,160.25,1,-1
41.75,160.5,1,-1
41.75,160.75,1,-1
41.75,161,1,-1
41.75,161.25,1,-1
41.75,161.5,1,-1
41.75,161.75,1,-1
41.75,162,1,-1
41.75,162.25,1,-1
41.75,162.5,1,-1
41.75,162.75,1,-1
41.75,163,1,-1
41.75,163.25,1,-1
41.75,163.5,1,-1
41.75,163.75,1,-1
41.75,164,1,-1
41.75,164.25,1,-1
41.75,164.5,1,-1
41.75,164.75,1,-1
41.75,165,1,-1
41.75,165.25,1,-1
41.75,165.5,1,-1
41.75,165.75,1,-1
41.75,166,1,-1
41.75,166.25,1,-1
41.75,166.5,1,-1
41.75,166.75,1,-1
41.75,167,4,-1
41.75,167.25,4,-1
41.75,167.5,4,-1
41.75,167.75,4,-1
41.75,168,4,-1
41.75,168.25,4,-1
41.75,168.5,4,-1
41.75,168.75,4,-1
41.75,169,4,-1
41.75,169.25,4,-1
41.75,169.5,4,-1
41.75,169.75,4,-1
41.75,170,4,-1
41.75,170.25,4,-1
41.75,170.5,4,-1
41.75,170.75,4,-1
41.75,171,4,-1
41.75,171.25,4,-1
41.75,171.5,4,-1
41.75,171.75,4,-1
41.75,172,4,-1
41.75,172.25,4,-1
41.75,172.5,4,-1
41.75,172.75,4,-1
41.75,173,4,-1
41.75,173.25,4,-1
41.75,173.5,4,-1
41.75,173.75,4,-1
41.75,174,4,-1
41.75,174.25,4,-1
41.75,174.5,4,-1
41.75,174.75,4,-1
41.75,175,4,-1
41.75,175.25,4,-1
41.75,175.5,4,-1
41.75,175.75,4,-1
41.75,176,4,-1
41.75,176.25,4,-1
41.75,176.5,4,-1
41.75,176.75,4,-1
41.75,177,4,-1
41.75,177.25,4,-1
41.75,177.5,4,-1
41.75,177.75,4,-1
41.75,178,4,-1
41.75,178.25,4,-1
41.75,178.5,4,-1
41.75,178.75,4,-1
41.75,179,4,-1
41.75,179.25,4,-1
41.75,179.5,4,-1
41.75,179.75,4,-1
41.75,180,4,-1
41.75,180.25,4,-1
41.75,180.5,4,-1
41.75,180.75,4,-1
41.75,181,4,-1
41.75,181.25,4,-1
41.75,181.5,4,-1
41.75,181.75,4,-1
41.75,182,4,-1
41.75,182.25,4,-1
41.75,182.5,4,-1
41.75,182.75,4,-1
41.75,183,4,-1
41.75,183.25,4,-1
41.75,183.5,4,-1
41.75,183.75,4,-1
41.75,184,4,-1
41.75,184.25,4,-1
41.75,184.5,4,-1
41.75,184.75,4,-1
41.75,185,4,-1
41.75,185.25,4,-1
41.75,185.5,4,-1
41.75,185.75,4,-1
41.75,186,4,-1
41.75,186.25,4,-1
41.75,186.5,4,-1
41.75,186.75,4,-1
41.75,187,4,-1
41.75,187.25,4,-1
41.75,187.5,4,-1
41.75,187.75,4,-1
41.75,188,4,-1
41.75,188.25,4,-1
41.75,188.5,4,-1
41.75,188.75,4,-1
41.75,189,4,-1
41.75,189.25,4,-1
41.75,189.5,4,-1
41.75,189.75,4,-1
41.75,190,4,-1
41.75,190.25,4,-1
41.75,190.5,4,-1
41.75,190.75,4,-1
41.75,191,4,-1
41.75,191.25,4,-1
41.75,191.5,4,-1
41.75,191.75,4,-1
41.75,192,4,-1
41.75,192.25,4,-1
41.75,192.5,4,-1
41.75,192.75,4,-1
41.75,193,4,-1
41.75,193.25,4,-1
41.75,193.5,4,-1
41.75,193.75,4,-1
41.75,194,4,-1
41.75,194.25,4,-1
41.75,194.5,4,-1
41.75,194.75,4,-1
41.75,195,4,-1
41.75,195.25,4,-1
41.75,195.5,4,-1
41.75,195.75,4,-1
41.75,196,4,-1
41.75,196.25,4,-1
41.75,196.5,4,-1
41.75,196.75,4,-1
41.75,197,4,-1
41.75,197.25,4,-1
41.75,197.5,4,-1
41.75,197.75,4,-1
41.75,198,4,-1
41.75,198.25,4,-1
41.75,198.5,4,-1
41.75,198.75,4,-1
41.75,199,4,-1
41.75,199.25,4,-1
41.75,199.5,4,-1
41.75,199.75,4,-1
41.75,200,4,-1
41.75,200.25,4,-1
41.75,200.5,4,-1
41.75,200.75,4,-1
41.75,201,4,-1
41.75,201.25,4,-1
41.75,201.5,4,-1
41.75,201.75,4,-1
41.75,202,4,-1
41.75,202.25,4,-1
41.75,202.5,4,-1
41.75,202.75,4,-1
41.75,203,4,-1
41.75,203.25,4,-1
41.75,203.5,4,-1
41.75,203.75,4,-1
41.75,204,4,-1
41.75,204.25,4,-1
41.75,204.5,4,-1
41.75,204.75,4,-1
41.75,205,4,-1
41.75,205.25,4,-1
41.75,205.5,4,-1
41.75,205.75,4,-1
41.75,206,4,-1
41.75,206.25,4,-1
41.75,206.5,4,-1
41.75,206.75,4,-1
41.75,207,4,-1
41.75,207.25,4,-1
41.75,207.5,4,-1
41.75,207.75,4,-1
41.75,208,4,-1
41.75,208.25,4,-1
41.75,208.5,4,-1
41.75,208.75,4,-1
41.75,209,4,-1
41.75,209.25,4,-1
41.75,209.5,4,-1
41.75,209.75,4,-1
41.75,210,4,-1
41.75,210.25,4,-1
41.75,210.5,4,-1
41.75,210.75,4,-1
41.75,211,4,-1
41.75,211.25,4,-1
41.75,211.5,4,-1
41.75,211.75,4,-1
41.75,212,4,-1
41.75,212.25,4,-1
41.75,212.5,4,-1
41.75,212.75,4,-1
41.75,213,4,-1
41.75,213.25,4,-1
41.75,213.5,4,-1
41.75,213.75,4,-1
41.75,214,4,-1
41.75,214.25,4,-1
41.75,214.5,4,-1
41.75,214.75,4,-1
41.75,215,4,-1
41.75,215.25,4,-1
41.75,215.5,4,-1
41.75,215.75,4,-1
41.75,216,4,-1
41.75,216.25,4,-1
41.75,216.5,4,-1
41.75,216.75,4,-1
41.75,217,4,-1
41.75,217.25,4,-1
41.75,217.5,4,-1
41.75,217.75,4,-1
41.75,218,4,-1
41.75,218.25,4,-1
41.75,218.5,4,-1
41.75,218.75,4,-1
41.75,219,4,-1
41.75,219.25,4,-1
41.75,219.5,4,-1
41.75,219.75,4,-1
41.75,220,4,-1
41.75,220.25,4,-1
41.75,220.5,4,-1
41.75,220.75,4,-1
41.75,221,4,-1
41.75,221.25,4,-1
41.75,221.5,4,-1
41.75,221.75,4,-1
41.75,222,4,-1
41.75,222.25,4,-1
41.75,222.5,4,-1
41.75,222.75,4,-1
41.75,223,4,-1
41.75,223.25,4,-1
41.75,223.5,4,-1
41.75,223.75,4,-1
41.75,224,4,-1
41.75,224.25,4,-1
41.75,224.5,4,-1
41.75,224.75,4,-1
41.75,225,4,-1
41.75,225.25,4,-1
41.75,225.5,4,-1
41.75,225.75,4,-1
41.75,226,4,-1
41.75,226.25,4,-1
41.75,226.5,4,-1
41.75,226.75,4,-1
41.75,227,4,-1
41.75,227.25,4,-1
41.75,227.5,4,-1
41.75,227.75,4,-1
41.75,228,4,-1
41.75,228.25,4,-1
41.75,228.5,4,-1
41.75,228.75,4,-1
41.75,229,4,-1
41.75,229.25,4,-1
41.75,229.5,4,-1
41.75,229.75,4,-1
41.75,230,4,-1
41.75,230.25,4,-1
41.75,230.5,4,-1
41.75,230.75,4,-1
41.75,231,4,-1
41.75,231.25,4,-1
41.75,231.5,4,-1
41.75,231.75,4,-1
41.75,232,4,-1
41.75,232.25,4,-1
41.75,232.5,4,-1
41.75,232.75,4,-1
41.75,233,4,-1
41.75,233.25,4,-1
41.75,233.5,4,-1
41.75,233.75,4,-1
41.75,234,4,-1
41.75,234.25,4,-1
41.75,234.5,4,-1
41.75,234.75,4,-1
41.75,235,4,-1
41.75,235.25,4,-1
41.75,235.5,4,-1
41.75,235.75,4,-1
41.75,236,4,-1
41.75,236.25,4,-1
41.75,236.5,4,-1
41.75,236.75,4,-1
41.75,237,4,-1
41.75,237.25,4,-1
41.75,237.5,4,-1
41.75,237.75,4,-1
41.75,238,4,-1
