Mt,Mh_calc,Stability,S_exact,S_approx
20,231,4,-1,-1
20,232,4,-1,-1
20,233,4,-1,-1
20,234,4,-1,-1
20,235,4,-1,-1
20,236,4,-1,-1
20,237,4,-1,-1
20,238,4,-1,-1
20,239,4,-1,-1
20,240,4,-1,-1
20,241,4,-1,-1
20,242,4,-1,-1
20,243,4,-1,-1
20,244,4,-1,-1
20,245,4,-1,-1
20,246,4,-1,-1
20,247,4,-1,-1
20,248,4,-1,-1
20,249,4,-1,-1
20,250,4,-1,-1
21,0,1,-1,-1
21,1,1,-1,-1
21,2,1,-1,-1
21,3,1,-1,-1
21,4,1,-1,-1
21,5,1,-1,-1
21,6,1,-1,-1
21,7,1,-1,-1
21,8,1,-1,-1
21,9,1,-1,-1
21,10,1,-1,-1
21,11,1,-1,-1
21,12,1,-1,-1
21,13,1,-1,-1
21,14,1,-1,-1
21,15,1,-1,-1
21,16,1,-1,-1
21,17,1,-1,-1
21,18,1,-1,-1
21,19,1,-1,-1
21,20,1,-1,-1
21,21,1,-1,-1
21,22,1,-1,-1
21,23,1,-1,-1
21,24,1,-1,-1
21,25,1,-1,-1
21,26,1,-1,-1
21,27,1,-1,-1
21,28,1,-1,-1
21,29,1,-1,-1
21,30,1,-1,-1
21,31,1,-1,-1
21,32,1,-1,-1
21,33,1,-1,-1
21,34,1,-1,-1
21,35,1,-1,-1
21,36,1,-1,-1
21,37,1,-1,-1
21,38,1,-1,-1
21,39,1,-1,-1
21,40,1,-1,-1
21,41,1,-1,-1
21,42,1,-1,-1
21,43,1,-1,-1
21,44,1,-1,-1
21,45,1,-1,-1
21,46,1,-1,-1
21,47,1,-1,-1
21,48,1,-1,-1
21,49,1,-1,-1
21,50,1,-1,-1
21,51,1,-1,-1
21,52,1,-1,-1
21,53,1,-1,-1
21,54,1,-1,-1
21,55,1,-1,-1
21,56,1,-1,-1
21,57,1,-1,-1
21,58,1,-1,-1
21,59,1,-1,-1
21,60,1,-1,-1
21,61,1,-1,-1
21,62,1,-1,-1
21,63,1,-1,-1
21,64,1,-1,-1
21,65,1,-1,-1
21,66,1,-1,-1
21,67,1,-1,-1
21,68,1,-1,-1
21,69,1,-1,-1
21,70,1,-1,-1
21,71,1,-1,-1
21,72,1,-1,-1
21,73,1,-1,-1
21,74,1,-1,-1
21,75,1,-1,-1
21,76,1,-1,-1
21,77,1,-1,-1
21,78,1,-1,-1
21,79,1,-1,-1
21,80,1,-1,-1
21,81,1,-1,-1
21,82,1,-1,-1
21,83,1,-1,-1
21,84,1,-1,-1
21,85,1,-1,-1
21,86,1,-1,-1
21,87,1,-1,-1
21,88,1,-1,-1
21,89,1,-1,-1
21,90,1,-1,-1
21,91,1,-1,-1
21,92,1,-1,-1
21,93,1,-1,-1
21,94,1,-1,-1
21,95,1,-1,-1
21,96,1,-1,-1
21,97,1,-1,-1
21,98,1,-1,-1
21,99,1,-1,-1
21,100,1,-1,-1
21,101,1,-1,-1
21,102,1,-1,-1
21,103,1,-1,-1
21,104,1,-1,-1
21,105,1,-1,-1
21,106,1,-1,-1
