Mt,Mh_calc,Stability,S_exact,S_approx
83,171,4,-1,-1
83,172,4,-1,-1
83,173,4,-1,-1
83,174,4,-1,-1
83,175,4,-1,-1
83,176,4,-1,-1
83,177,4,-1,-1
83,178,4,-1,-1
83,179,4,-1,-1
83,180,4,-1,-1
83,181,4,-1,-1
83,182,4,-1,-1
83,183,4,-1,-1
83,184,4,-1,-1
83,185,4,-1,-1
83,186,4,-1,-1
83,187,4,-1,-1
83,188,4,-1,-1
83,189,4,-1,-1
83,190,4,-1,-1
83,191,4,-1,-1
83,192,4,-1,-1
83,193,4,-1,-1
83,194,4,-1,-1
83,195,4,-1,-1
83,196,4,-1,-1
83,197,4,-1,-1
83,198,4,-1,-1
83,199,4,-1,-1
83,200,4,-1,-1
83,201,4,-1,-1
83,202,4,-1,-1
83,203,4,-1,-1
83,204,4,-1,-1
83,205,4,-1,-1
83,206,4,-1,-1
83,207,4,-1,-1
83,208,4,-1,-1
83,209,4,-1,-1
83,210,4,-1,-1
83,211,4,-1,-1
83,212,4,-1,-1
83,213,4,-1,-1
83,214,4,-1,-1
83,215,4,-1,-1
83,216,4,-1,-1
83,217,4,-1,-1
83,218,4,-1,-1
83,219,4,-1,-1
83,220,4,-1,-1
83,221,4,-1,-1
83,222,4,-1,-1
83,223,4,-1,-1
83,224,4,-1,-1
83,225,4,-1,-1
83,226,4,-1,-1
83,227,4,-1,-1
83,228,4,-1,-1
83,229,4,-1,-1
83,230,4,-1,-1
83,231,4,-1,-1
83,232,4,-1,-1
83,233,4,-1,-1
83,234,4,-1,-1
83,235,4,-1,-1
83,236,4,-1,-1
83,237,4,-1,-1
83,238,4,-1,-1
83,239,4,-1,-1
83,240,4,-1,-1
83,241,4,-1,-1
83,242,4,-1,-1
83,243,4,-1,-1
83,244,4,-1,-1
83,245,4,-1,-1
83,246,4,-1,-1
83,247,4,-1,-1
83,248,4,-1,-1
83,249,4,-1,-1
83,250,4,-1,-1
84,0,1,-1,-1
84,1,1,-1,-1
84,2,1,-1,-1
84,3,1,-1,-1
84,4,1,-1,-1
84,5,1,-1,-1
84,6,1,-1,-1
84,7,1,-1,-1
84,8,1,-1,-1
84,9,1,-1,-1
84,10,1,-1,-1
84,11,1,-1,-1
84,12,1,-1,-1
84,13,1,-1,-1
84,14,1,-1,-1
84,15,1,-1,-1
84,16,1,-1,-1
84,17,1,-1,-1
84,18,1,-1,-1
84,19,1,-1,-1
84,20,1,-1,-1
84,21,1,-1,-1
84,22,1,-1,-1
84,23,1,-1,-1
84,24,1,-1,-1
84,25,1,-1,-1
84,26,1,-1,-1
84,27,1,-1,-1
84,28,1,-1,-1
84,29,1,-1,-1
84,30,1,-1,-1
84,31,1,-1,-1
84,32,1,-1,-1
84,33,1,-1,-1
84,34,1,-1,-1
84,35,1,-1,-1
84,36,1,-1,-1
84,37,1,-1,-1
84,38,1,-1,-1
84,39,1,-1,-1
84,40,1,-1,-1
84,41,1,-1,-1
84,42,1,-1,-1
84,43,1,-1,-1
84,44,1,-1,-1
84,45,1,-1,-1
84,46,1,-1,-1
84,47,1,-1,-1
84,48,1,-1,-1
84,49,1,-1,-1
84,50,1,-1,-1
84,51,1,-1,-1
84,52,1,-1,-1
84,53,1,-1,-1
84,54,1,-1,-1
84,55,1,-1,-1
84,56,1,-1,-1
84,57,1,-1,-1
84,58,1,-1,-1
84,59,1,-1,-1
84,60,1,-1,-1
84,61,1,-1,-1
84,62,1,-1,-1
84,63,1,-1,-1
84,64,1,-1,-1
84,65,1,-1,-1
84,66,1,-1,-1
84,67,1,-1,-1
84,68,1,-1,-1
84,69,1,-1,-1
84,70,1,-1,-1
84,71,1,-1,-1
84,72,1,-1,-1
84,73,1,-1,-1
84,74,1,-1,-1
84,75,1,-1,-1
84,76,1,-1,-1
84,77,1,-1,-1
84,78,1,-1,-1
84,79,1,-1,-1
84,80,1,-1,-1
84,81,1,-1,-1
84,82,1,-1,-1
84,83,1,-1,-1
84,84,1,-1,-1
84,85,1,-1,-1
84,86,1,-1,-1
84,87,1,-1,-1
84,88,1,-1,-1
84,89,1,-1,-1
84,90,1,-1,-1
84,91,1,-1,-1
84,92,1,-1,-1
84,93,1,-1,-1
84,94,1,-1,-1
84,95,1,-1,-1
84,96,1,-1,-1
84,97,1,-1,-1
84,98,1,-1,-1
84,99,1,-1,-1
84,100,1,-1,-1
84,101,1,-1,-1
84,102,1,-1,-1
84,103,1,-1,-1
84,104,1,-1,-1
84,105,1,-1,-1
84,106,1,-1,-1
84,107,1,-1,-1
84,108,1,-1,-1
84,109,1,-1,-1
84,110,1,-1,-1
84,111,1,-1,-1
84,112,1,-1,-1
84,113,1,-1,-1
84,114,1,-1,-1
84,115,1,-1,-1
84,116,1,-1,-1
84,117,1,-1,-1
84,118,1,-1,-1
84,119,1,-1,-1
84,120,1,-1,-1
84,121,1,-1,-1
84,122,1,-1,-1
84,123,1,-1,-1
84,124,1,-1,-1
84,125,1,-1,-1
84,126,1,-1,-1
84,127,1,-1,-1
84,128,1,-1,-1
84,129,1,-1,-1
84,130,1,-1,-1
84,131,1,-1,-1
84,132,1,-1,-1
84,133,1,-1,-1
84,134,1,-1,-1
84,135,1,-1,-1
84,136,1,-1,-1
84,137,1,-1,-1
84,138,1,-1,-1
84,139,1,-1,-1
84,140,1,-1,-1
84,141,1,-1,-1
84,142,1,-1,-1
84,143,1,-1,-1
84,144,1,-1,-1
84,145,1,-1,-1
84,146,1,-1,-1
84,147,1,-1,-1
84,148,1,-1,-1
84,149,1,-1,-1
84,150,1,-1,-1
84,151,1,-1,-1
84,152,1,-1,-1
84,153,1,-1,-1
84,154,1,-1,-1
84,155,1,-1,-1
84,156,1,-1,-1
84,157,1,-1,-1
84,158,1,-1,-1
84,159,1,-1,-1
84,160,1,-1,-1
84,161,1,-1,-1
84,162,1,-1,-1
84,163,1,-1,-1
84,164,4,-1,-1
84,165,4,-1,-1
84,166,4,-1,-1
84,167,4,-1,-1
84,168,4,-1,-1
84,169,4,-1,-1
84,170,4,-1,-1
84,171,4,-1,-1
84,172,4,-1,-1
84,173,4,-1,-1
84,174,4,-1,-1
84,175,4,-1,-1
84,176,4,-1,-1
84,177,4,-1,-1
84,178,4,-1,-1
84,179,4,-1,-1
84,180,4,-1,-1
84,181,4,-1,-1
84,182,4,-1,-1
84,183,4,-1,-1
84,184,4,-1,-1
84,185,4,-1,-1
84,186,4,-1,-1
84,187,4,-1,-1
84,188,4,-1,-1
84,189,4,-1,-1
84,190,4,-1,-1
84,191,4,-1,-1
84,192,4,-1,-1
84,193,4,-1,-1
84,194,4,-1,-1
