Mt,Mh_calc,Stability,S_exact,S_approx
41,211,4,-1,-1
41,212,4,-1,-1
41,213,4,-1,-1
41,214,4,-1,-1
41,215,4,-1,-1
41,216,4,-1,-1
41,217,4,-1,-1
41,218,4,-1,-1
41,219,4,-1,-1
41,220,4,-1,-1
41,221,4,-1,-1
41,222,4,-1,-1
41,223,4,-1,-1
41,224,4,-1,-1
41,225,4,-1,-1
41,226,4,-1,-1
41,227,4,-1,-1
41,228,4,-1,-1
41,229,4,-1,-1
41,230,4,-1,-1
41,231,4,-1,-1
41,232,4,-1,-1
41,233,4,-1,-1
41,234,4,-1,-1
41,235,4,-1,-1
41,236,4,-1,-1
41,237,4,-1,-1
41,238,4,-1,-1
41,239,4,-1,-1
41,240,4,-1,-1
41,241,4,-1,-1
41,242,4,-1,-1
41,243,4,-1,-1
41,244,4,-1,-1
41,245,4,-1,-1
41,246,4,-1,-1
41,247,4,-1,-1
41,248,4,-1,-1
41,249,4,-1,-1
41,250,4,-1,-1
42,0,1,-1,-1
42,1,1,-1,-1
42,2,1,-1,-1
42,3,1,-1,-1
42,4,1,-1,-1
42,5,1,-1,-1
42,6,1,-1,-1
42,7,1,-1,-1
42,8,1,-1,-1
42,9,1,-1,-1
42,10,1,-1,-1
42,11,1,-1,-1
42,12,1,-1,-1
42,13,1,-1,-1
42,14,1,-1,-1
42,15,1,-1,-1
42,16,1,-1,-1
42,17,1,-1,-1
42,18,1,-1,-1
42,19,1,-1,-1
42,20,1,-1,-1
42,21,1,-1,-1
42,22,1,-1,-1
42,23,1,-1,-1
42,24,1,-1,-1
42,25,1,-1,-1
42,26,1,-1,-1
42,27,1,-1,-1
42,28,1,-1,-1
42,29,1,-1,-1
42,30,1,-1,-1
42,31,1,-1,-1
42,32,1,-1,-1
42,33,1,-1,-1
42,34,1,-1,-1
42,35,1,-1,-1
42,36,1,-1,-1
42,37,1,-1,-1
42,38,1,-1,-1
42,39,1,-1,-1
42,40,1,-1,-1
42,41,1,-1,-1
42,42,1,-1,-1
42,43,1,-1,-1
42,44,1,-1,-1
42,45,1,-1,-1
42,46,1,-1,-1
42,47,1,-1,-1
42,48,1,-1,-1
42,49,1,-1,-1
42,50,1,-1,-1
42,51,1,-1,-1
42,52,1,-1,-1
42,53,1,-1,-1
42,54,1,-1,-1
42,55,1,-1,-1
42,56,1,-1,-1
42,57,1,-1,-1
42,58,1,-1,-1
42,59,1,-1,-1
42,60,1,-1,-1
42,61,1,-1,-1
42,62,1,-1,-1
42,63,1,-1,-1
42,64,1,-1,-1
42,65,1,-1,-1
42,66,1,-1,-1
42,67,1,-1,-1
42,68,1,-1,-1
42,69,1,-1,-1
42,70,1,-1,-1
42,71,1,-1,-1
42,72,1,-1,-1
42,73,1,-1,-1
42,74,1,-1,-1
42,75,1,-1,-1
42,76,1,-1,-1
42,77,1,-1,-1
42,78,1,-1,-1
42,79,1,-1,-1
42,80,1,-1,-1
42,81,1,-1,-1
42,82,1,-1,-1
42,83,1,-1,-1
42,84,1,-1,-1
42,85,1,-1,-1
42,86,1,-1,-1
42,87,1,-1,-1
42,88,1,-1,-1
42,89,1,-1,-1
42,90,1,-1,-1
42,91,1,-1,-1
42,92,1,-1,-1
42,93,1,-1,-1
42,94,1,-1,-1
42,95,1,-1,-1
42,96,1,-1,-1
42,97,1,-1,-1
42,98,1,-1,-1
42,99,1,-1,-1
42,100,1,-1,-1
42,101,1,-1,-1
42,102,1,-1,-1
42,103,1,-1,-1
42,104,1,-1,-1
42,105,1,-1,-1
42,106,1,-1,-1
42,107,1,-1,-1
42,108,1,-1,-1
42,109,1,-1,-1
42,110,1,-1,-1
42,111,1,-1,-1
42,112,1,-1,-1
42,113,1,-1,-1
42,114,1,-1,-1
42,115,1,-1,-1
42,116,1,-1,-1
42,117,1,-1,-1
42,118,1,-1,-1
42,119,1,-1,-1
42,120,1,-1,-1
42,121,1,-1,-1
42,122,1,-1,-1
42,123,1,-1,-1
42,124,1,-1,-1
42,125,1,-1,-1
42,126,1,-1,-1
42,127,1,-1,-1
42,128,1,-1,-1
42,129,1,-1,-1
42,130,1,-1,-1
42,131,1,-1,-1
42,132,1,-1,-1
42,133,1,-1,-1
42,134,1,-1,-1
42,135,1,-1,-1
42,136,1,-1,-1
42,137,1,-1,-1
42,138,1,-1,-1
42,139,1,-1,-1
42,140,1,-1,-1
42,141,1,-1,-1
42,142,1,-1,-1
42,143,1,-1,-1
42,144,1,-1,-1
42,145,1,-1,-1
42,146,1,-1,-1
42,147,1,-1,-1
42,148,1,-1,-1
42,149,1,-1,-1
42,150,1,-1,-1
42,151,1,-1,-1
42,152,1,-1,-1
42,153,1,-1,-1
42,154,1,-1,-1
42,155,1,-1,-1
42,156,1,-1,-1
42,157,1,-1,-1
42,158,1,-1,-1
42,159,1,-1,-1
