Mt,Mh_calc,Stability,S_exact,S_approx
0,0,4,-1,-1
0,1,4,-1,-1
0,2,4,-1,-1
0,3,4,-1,-1
0,4,4,-1,-1
0,5,4,-1,-1
0,6,4,-1,-1
0,7,4,-1,-1
0,8,4,-1,-1
0,9,4,-1,-1
0,10,4,-1,-1
0,11,4,-1,-1
0,12,4,-1,-1
0,13,4,-1,-1
0,14,4,-1,-1
0,15,4,-1,-1
0,16,4,-1,-1
0,17,4,-1,-1
0,18,4,-1,-1
0,19,4,-1,-1
0,20,4,-1,-1
0,21,4,-1,-1
0,22,4,-1,-1
0,23,4,-1,-1
0,24,4,-1,-1
0,25,4,-1,-1
0,26,4,-1,-1
0,27,4,-1,-1
0,28,4,-1,-1
0,29,4,-1,-1
0,30,4,-1,-1
0,31,4,-1,-1
0,32,4,-1,-1
0,33,4,-1,-1
0,34,4,-1,-1
0,35,4,-1,-1
0,36,4,-1,-1
0,37,4,-1,-1
0,38,4,-1,-1
0,39,4,-1,-1
0,40,4,-1,-1
0,41,4,-1,-1
0,42,4,-1,-1
0,43,4,-1,-1
0,44,4,-1,-1
0,45,4,-1,-1
0,46,4,-1,-1
0,47,4,-1,-1
0,48,4,-1,-1
0,49,4,-1,-1
0,50,4,-1,-1
0,51,4,-1,-1
0,52,4,-1,-1
0,53,4,-1,-1
0,54,4,-1,-1
0,55,4,-1,-1
0,56,4,-1,-1
0,57,4,-1,-1
0,58,4,-1,-1
0,59,4,-1,-1
0,60,4,-1,-1
0,61,4,-1,-1
0,62,4,-1,-1
0,63,4,-1,-1
0,64,4,-1,-1
0,65,4,-1,-1
0,66,4,-1,-1
0,67,4,-1,-1
0,68,4,-1,-1
0,69,4,-1,-1
0,70,4,-1,-1
0,71,4,-1,-1
0,72,4,-1,-1
0,73,4,-1,-1
0,74,4,-1,-1
0,75,4,-1,-1
0,76,4,-1,-1
0,77,4,-1,-1
0,78,4,-1,-1
0,79,4,-1,-1
0,80,4,-1,-1
0,81,4,-1,-1
0,82,4,-1,-1
0,83,4,-1,-1
0,84,4,-1,-1
0,85,4,-1,-1
0,86,4,-1,-1
0,87,4,-1,-1
0,88,4,-1,-1
0,89,4,-1,-1
0,90,4,-1,-1
0,91,4,-1,-1
0,92,4,-1,-1
0,93,4,-1,-1
0,94,4,-1,-1
0,95,4,-1,-1
0,96,4,-1,-1
0,97,4,-1,-1
0,98,4,-1,-1
0,99,4,-1,-1
0,100,4,-1,-1
0,101,4,-1,-1
0,102,4,-1,-1
0,103,4,-1,-1
0,104,4,-1,-1
0,105,4,-1,-1
0,106,4,-1,-1
0,107,4,-1,-1
0,108,4,-1,-1
0,109,4,-1,-1
0,110,4,-1,-1
0,111,4,-1,-1
0,112,4,-1,-1
0,113,4,-1,-1
0,114,4,-1,-1
0,115,4,-1,-1
0,116,4,-1,-1
0,117,4,-1,-1
0,118,4,-1,-1
0,119,4,-1,-1
0,120,4,-1,-1
0,121,4,-1,-1
0,122,4,-1,-1
0,123,4,-1,-1
0,124,4,-1,-1
0,125,4,-1,-1
0,126,4,-1,-1
0,127,4,-1,-1
0,128,4,-1,-1
0,129,4,-1,-1
0,130,4,-1,-1
0,131,4,-1,-1
0,132,4,-1,-1
0,133,4,-1,-1
0,134,4,-1,-1
0,135,4,-1,-1
0,136,4,-1,-1
0,137,4,-1,-1
0,138,4,-1,-1
0,139,4,-1,-1
0,140,4,-1,-1
0,141,4,-1,-1
0,142,4,-1,-1
0,143,4,-1,-1
0,144,4,-1,-1
0,145,4,-1,-1
0,146,4,-1,-1
0,147,4,-1,-1
0,148,4,-1,-1
0,149,4,-1,-1
0,150,4,-1,-1
0,151,4,-1,-1
0,152,4,-1,-1
0,153,4,-1,-1
0,154,4,-1,-1
0,155,4,-1,-1
0,156,4,-1,-1
0,157,4,-1,-1
0,158,4,-1,-1
0,159,4,-1,-1
0,160,4,-1,-1
0,161,4,-1,-1
0,162,4,-1,-1
0,163,4,-1,-1
0,164,4,-1,-1
0,165,4,-1,-1
0,166,4,-1,-1
0,167,4,-1,-1
0,168,4,-1,-1
0,169,4,-1,-1
0,170,4,-1,-1
0,171,4,-1,-1
0,172,4,-1,-1
0,173,4,-1,-1
0,174,4,-1,-1
0,175,4,-1,-1
0,176,4,-1,-1
0,177,4,-1,-1
0,178,4,-1,-1
0,179,4,-1,-1
